Date,Name,Tweets,Open_SPCE,High_SPCE,Low_SPCE,Close_SPCE,Volume_SPCE,Open_VAH,High_VAH,Low_VAH,Close_VAH,Volume_VAH,Open_VA,High_VA,Low_VA,Close_VA,Volume_VA
2020-02-27,Richard Branson,Congratulations to @VirginFest for bringing together such a great array of artists for its LA festival this year:… https://t.co/LB2DtJGdIC,23.69,25.0,19.11,21.97,47990000.0,0.13,0.13,0.115,0.115,998150,,,,,
2020-02-27,Richard Branson,Insightful advice from the 100% Human At Work network on how smarter recruitment can help your company prepare itse… https://t.co/aaNQBh6oaS,23.69,25.0,19.11,21.97,47990000.0,0.13,0.13,0.115,0.115,998150,,,,,
2020-02-26,Richard Branson,A great Q&amp;A between @HollyBranson and LinkedIn: https://t.co/nfyOvmiO9e https://t.co/dJZIvTBgUy,31.8,34.69,27.6,28.75,40130000.0,0.125,0.13,0.115,0.125,1420000,,,,,
2020-02-26,Richard Branson,Went for a bike ride through the Atlas Mountains – the scenery was breathtaking (as were the steep climbs!)… https://t.co/bWwVtuD3F2,31.8,34.69,27.6,28.75,40130000.0,0.125,0.13,0.115,0.125,1420000,,,,,
2020-02-26,Richard Branson,"Took my mum to visit some of the women that her foundation has helped over the past 20 years, and she couldn’t stop… https://t.co/ALmCTwi2hj",31.8,34.69,27.6,28.75,40130000.0,0.125,0.13,0.115,0.125,1420000,,,,,
2020-02-26,Richard Branson,"Thrilled to announce our new book Virgin by Design, celebrating 50 magical years of the @Virgin brand… https://t.co/WWEn2RqWYT",31.8,34.69,27.6,28.75,40130000.0,0.125,0.13,0.115,0.125,1420000,,,,,
2020-02-26,Richard Branson,Really wonderful to spend some time in Morocco with my mum visiting the @EveBranson Foundation… https://t.co/kuUU7jEgd1,31.8,34.69,27.6,28.75,40130000.0,0.125,0.13,0.115,0.125,1420000,,,,,
2020-02-26,Richard Branson,How to make the most of your marketing budget by being more creative: https://t.co/oAksTQ4Pif https://t.co/r7Ko4uffsc,31.8,34.69,27.6,28.75,40130000.0,0.125,0.13,0.115,0.125,1420000,,,,,
2020-02-25,Richard Branson,.@VirginVoyages’ Scarlet Lady sails into #Liverpool. What a beautiful ship. https://t.co/Vnj9sT5Qp4 https://t.co/H3MQkqOydL,37.18,37.3,33.0,34.04,44090000.0,0.12,0.125,0.12,0.12,616250,,,,,
2020-02-25,Richard Branson,"“Creating a psychological, physical and emotional safe space for employees is very important to me. That’s when cre… https://t.co/OkpZDTHHzb",37.18,37.3,33.0,34.04,44090000.0,0.12,0.125,0.12,0.12,616250,,,,,
2020-02-24,Richard Branson,.@virginpulse hired over 600 new team members last year. Here’s a look at what life is like at the company:… https://t.co/en6VObxVGK,29.6,36.57,29.1,34.29,46110000.0,0.13,0.13,0.125,0.13,274830,,,,,
2020-02-24,Richard Branson,An interesting idea about how to make meetings more productive: https://t.co/CcP7svb0VP #ReadByRichard https://t.co/QNP7qgj4JF,29.6,36.57,29.1,34.29,46110000.0,0.13,0.13,0.125,0.13,274830,,,,,
2020-02-24,Richard Branson,@xCarrie82x @GMB @kategarraway @adilray @VirginHolidays Happy to hear this Carrie. Have a wonderful holiday – and m… https://t.co/SjsZXp3fkZ,29.6,36.57,29.1,34.29,46110000.0,0.13,0.13,0.125,0.13,274830,,,,,
2020-02-24,Richard Branson,"Had so much fun joining @VirginVoyages as their first cruise ship, Scarlet Lady, sets sail for the very first time:… https://t.co/Ot9Qbn6WDM",29.6,36.57,29.1,34.29,46110000.0,0.13,0.13,0.125,0.13,274830,,,,,
2020-02-24,Richard Branson,@DoverDC @VirginVoyages @VirginAtlantic @Port_of_Dover @DoverRNLI Thanks for having me and for the trip down memory lane!,29.6,36.57,29.1,34.29,46110000.0,0.13,0.13,0.125,0.13,274830,,,,,
2020-02-24,Richard Branson,The idea that inspired encouraging people to pinch @VirginAtlantic’s salt and pepper pots: https://t.co/qNjPqe5IL6 https://t.co/8Ngy3Ds6zY,29.6,36.57,29.1,34.29,46110000.0,0.13,0.13,0.125,0.13,274830,,,,,
2020-02-24,Richard Branson,How we tried to get more people to book our recording studio in the early days of the @Virgin brand… https://t.co/amofXhEV6X,29.6,36.57,29.1,34.29,46110000.0,0.13,0.13,0.125,0.13,274830,,,,,
2020-02-24,Richard Branson,It’s fun how little ideas can make people smile and make people more likely to book an experience:… https://t.co/KKS0SURIDb,29.6,36.57,29.1,34.29,46110000.0,0.13,0.13,0.125,0.13,274830,,,,,
2020-02-24,Richard Branson,Encouraging to see businesses use creativity and innovation to create products and services that leave a positive g… https://t.co/HB0Eje8ciV,29.6,36.57,29.1,34.29,46110000.0,0.13,0.13,0.125,0.13,274830,,,,,
2020-02-21,Richard Branson,Thrilled to show off @VirginVoyages’ first cruise ship Scarlet Lady to the world for the first time… https://t.co/pUqfYDsMi6,34.42,36.0,32.55,33.87,45300000.0,0.13,0.13,0.125,0.13,230380,,,,,
2020-02-21,Richard Branson,"“To shift from doom and gloom to a positive, optimistic, constructive attitude is very important because it is what… https://t.co/e9cTTBxEgq",34.42,36.0,32.55,33.87,45300000.0,0.13,0.13,0.125,0.13,230380,,,,,
2020-02-21,Richard Branson,"From selling the first Virgin Mobile product to wrapping one of our trains in Pride colours, Vic Whitehouse has som… https://t.co/I1rF7LQrBI",34.42,36.0,32.55,33.87,45300000.0,0.13,0.13,0.125,0.13,230380,,,,,
2020-02-21,Richard Branson,Proud @VirginRadioUK Show is now the country’s biggest digital-only breakfast show https://t.co/yzrsttdZuJ… https://t.co/GQ8BgTcgi5,34.42,36.0,32.55,33.87,45300000.0,0.13,0.13,0.125,0.13,230380,,,,,
2020-02-21,Richard Branson,My tips on how to always be innovating in business https://t.co/etdCG1j0p8,34.42,36.0,32.55,33.87,45300000.0,0.13,0.13,0.125,0.13,230380,,,,,
2020-02-21,Richard Branson,I’ve wanted to launch a cruise line since I was in my 20s and I’m so excited that it’s finally happening with… https://t.co/I1uIlFVvdL,34.42,36.0,32.55,33.87,45300000.0,0.13,0.13,0.125,0.13,230380,,,,,
2020-02-21,Richard Branson,I’m so proud of the @VirginVoyages team and everything that has been achieved with their first ship… https://t.co/NktQa4BD0m,34.42,36.0,32.55,33.87,45300000.0,0.13,0.13,0.125,0.13,230380,,,,,
2020-02-20,Richard Branson,The next @Virgin company is on its way… https://t.co/QO9usQJl0J  #VirginFamily https://t.co/HSzQUap5RZ,38.79,42.49,30.56,37.26,135900000.0,0.13,0.13,0.125,0.13,1330000,,,,,
2020-02-20,Richard Branson,"Looking back at my earliest memory, my greatest ‘aha’ moment and most memorable meeting I’ve ever had:… https://t.co/yNfc633bAk",38.79,42.49,30.56,37.26,135900000.0,0.13,0.13,0.125,0.13,1330000,,,,,
2020-02-20,Richard Branson,From my ideal superpower to my favourite ice cream flavour – here are some odd answers to 10 questions I’ve never b… https://t.co/5gthJSpufC,38.79,42.49,30.56,37.26,135900000.0,0.13,0.13,0.125,0.13,1330000,,,,,
2020-02-20,Richard Branson,Being yourself makes the best impression - great to read the research that proves it: https://t.co/Kt250ifDuB… https://t.co/7zBTBMGy2D,38.79,42.49,30.56,37.26,135900000.0,0.13,0.13,0.125,0.13,1330000,,,,,
2020-02-20,Richard Branson,"Looking back at the moment I met my wonderful wife, Joan: https://t.co/wIthVuh9bD #tbt https://t.co/6WImVuU7AB",38.79,42.49,30.56,37.26,135900000.0,0.13,0.13,0.125,0.13,1330000,,,,,
2020-02-19,Richard Branson,One of @VirginAtlantic’s most memorable campaigns still makes me smile: https://t.co/oAksTQ4Pif https://t.co/w7D2RXJzOq,34.3,37.5,32.0,37.35,84890000.0,0.13,0.13,0.125,0.125,337980,,,,,
2020-02-19,Richard Branson,Taking an entrepreneurial approach to non-profits and making change happen: https://t.co/gugCsxLJ3F,34.3,37.5,32.0,37.35,84890000.0,0.13,0.13,0.125,0.125,337980,,,,,
2020-02-19,Richard Branson,"Watch SpaceShipTwo Unity and mothership, VMS Eve, land at Spaceport America and complete another vital step on… https://t.co/UNnfMnqjqH",34.3,37.5,32.0,37.35,84890000.0,0.13,0.13,0.125,0.125,337980,,,,,
2020-02-19,Richard Branson,My tips on making the most of your marketing budget: https://t.co/oAksTQ4Pif @VirginStartUp https://t.co/v5UAyTOLhD,34.3,37.5,32.0,37.35,84890000.0,0.13,0.13,0.125,0.125,337980,,,,,
2020-02-19,Richard Branson,Fake endorsements and impersonation scams are becoming increasingly commonplace online. Avoid the scammers: https://t.co/ICZysEJQJd,34.3,37.5,32.0,37.35,84890000.0,0.13,0.13,0.125,0.125,337980,,,,,
2020-02-19,Richard Branson,".@VirginStartUp is our not-for-profit entrepreneurial hub where you can find lots of advice, events and tips for he… https://t.co/SRWaVM2zQj",34.3,37.5,32.0,37.35,84890000.0,0.13,0.13,0.125,0.125,337980,,,,,
2020-02-19,Richard Branson,Exciting to see @VirginFest announce their 2020 lineup https://t.co/9k5L39PZ7h  @lizzo @asvpxrocky #VirginFest2020… https://t.co/huYFrmuC1R,34.3,37.5,32.0,37.35,84890000.0,0.13,0.13,0.125,0.125,337980,,,,,
2020-02-18,Richard Branson,The most important thing about a business is its people https://t.co/imrZ5Tw1M3 #VirginFamily https://t.co/aXQbEbcc8J,32.17,38.72,28.71,30.3,104080000.0,0.13,0.13,0.125,0.13,596960,,,,,
2020-02-18,Richard Branson,"Delighted to see @VirginAtlantic coming back to Cape Town, one of my favourite cities https://t.co/VwWmQTNC0M… https://t.co/vj5lqF8sII",32.17,38.72,28.71,30.3,104080000.0,0.13,0.13,0.125,0.13,596960,,,,,
2020-02-18,Richard Branson,My thoughts on collaboration and why it’s so important to surround yourself with a great team:… https://t.co/ZCTnvjedHE,32.17,38.72,28.71,30.3,104080000.0,0.13,0.13,0.125,0.13,596960,,,,,
2020-02-18,Richard Branson,What makes the @Virgin brand special is its people: https://t.co/imrZ5Tw1M3 #VirginFamily https://t.co/2HlmZmWMbe,32.17,38.72,28.71,30.3,104080000.0,0.13,0.13,0.125,0.13,596960,,,,,
2020-02-18,Richard Branson,My latest radio show episode talking about the role business has to play in tackling global issues… https://t.co/m6kBWaUSHo,32.17,38.72,28.71,30.3,104080000.0,0.13,0.13,0.125,0.13,596960,,,,,
2020-02-17,Richard Branson,It’s always such a privilege seeing nature in its rawest form. Mahali Mzuri really does offer some of the best wild… https://t.co/p1Z3FVoL3l,,,,,,0.13,0.13,0.125,0.125,1240000,,,,,
2020-02-17,Richard Branson,I visited @VirginLimitedEd’s wonderful safari lodge Mahali Mzuri recently and it really instils a sense of peace wi… https://t.co/55Xze3oo0e,,,,,,0.13,0.13,0.125,0.125,1240000,,,,,
2020-02-17,Richard Branson,Visiting Mahali Mzuri: https://t.co/y6fqitO8G2 #Kenya @VirginLimitedEd https://t.co/nAz2BuZGgU,,,,,,0.13,0.13,0.125,0.125,1240000,,,,,
2020-02-17,Richard Branson,@BecksOtf Thanks Lesego – enjoy,,,,,,0.13,0.13,0.125,0.125,1240000,,,,,
2020-02-17,Richard Branson,@AndrewDavies2 Two of my favourite things…,,,,,,0.13,0.13,0.125,0.125,1240000,,,,,
2020-02-17,Richard Branson,Five tips on how to delegate: https://t.co/evTuUk26jL #MondayMotivation,,,,,,0.13,0.13,0.125,0.125,1240000,,,,,
2020-02-14,Richard Branson,Brilliant to see @VirginAtlantic’s partners @Delta pledging $1 billion to become the world’s first carbon-neutral a… https://t.co/Pl2hD8M0Pg,24.56,28.79,24.06,28.68,45610000.0,0.13,0.135,0.13,0.135,356410,,,,,
2020-02-14,Richard Branson,"Scarlet is red
The ocean is blue
Here’s our new ship
Ready for you!
https://t.co/ktKjspjXwM

@VirginVoyages https://t.co/Mm6BKymgay",24.56,28.79,24.06,28.68,45610000.0,0.13,0.135,0.13,0.135,356410,,,,,
2020-02-14,Richard Branson,"Today is a very special day for all the Virgin family as we take delivery of Scarlet Lady, @VirginVoyages’ very fir… https://t.co/pVnOB0M7yw",24.56,28.79,24.06,28.68,45610000.0,0.13,0.135,0.13,0.135,356410,,,,,
2020-02-14,Richard Branson,Proud to see @Virgin recognised as one of @OFB_LGBT’s Equality Champions for going above and beyond to stand up for… https://t.co/yP2yxlwugg,24.56,28.79,24.06,28.68,45610000.0,0.13,0.135,0.13,0.135,356410,,,,,
2020-02-14,Richard Branson,"@dpatil @MadeByDyslexia Really kind of you, thanks",24.56,28.79,24.06,28.68,45610000.0,0.13,0.135,0.13,0.135,356410,,,,,
2020-02-14,Richard Branson,"RT @virgingalactic: SpaceShipTwo Unity and VMS Eve have landed at the Gateway to Space, Spaceport America, New Mexico. Read about the next…",24.56,28.79,24.06,28.68,45610000.0,0.13,0.135,0.13,0.135,356410,,,,,
2020-02-14,Richard Branson,Ballooning has always held a special place in my heart – and it seems I’m not alone. Lovely to read some of the pro… https://t.co/9hnkOscFsM,24.56,28.79,24.06,28.68,45610000.0,0.13,0.135,0.13,0.135,356410,,,,,
2020-02-14,Richard Branson,Some of my favourite romantic escapes around the world – I’ve seen many proposals and weddings (and even officiated… https://t.co/vPXCEbOtFw,24.56,28.79,24.06,28.68,45610000.0,0.13,0.135,0.13,0.135,356410,,,,,
2020-02-14,Richard Branson,@VirginBalloons @Virgin @VirginMoney Brilliant,24.56,28.79,24.06,28.68,45610000.0,0.13,0.135,0.13,0.135,356410,,,,,
2020-02-14,Richard Branson,@NigelCaseyHC @VirginAtlantic @ukinsouthafrica Looking forward to it,24.56,28.79,24.06,28.68,45610000.0,0.13,0.135,0.13,0.135,356410,,,,,
2020-02-14,Richard Branson,@oceanunite @OceanoAzulF Such an important message - thanks for sharing,24.56,28.79,24.06,28.68,45610000.0,0.13,0.135,0.13,0.135,356410,,,,,
2020-02-14,Richard Branson,@HollyBranson @Sustainably @VirginStartUp Two amazing entrepreneurs,24.56,28.79,24.06,28.68,45610000.0,0.13,0.135,0.13,0.135,356410,,,,,
2020-02-13,Richard Branson,Inspiring to see how @SafeHands4Girls are helping to prevent harm to 50 million girls at risk of #FGM. Learn about… https://t.co/VnmmcGdulr,22.75,24.69,22.73,23.66,21910000.0,0.135,0.135,0.13,0.135,302500,,,,,
2020-02-13,Richard Branson,One of the most amazing things about being dyslexic is the imagination it gives you. I started dreaming from a youn… https://t.co/w9SccACdtp,22.75,24.69,22.73,23.66,21910000.0,0.135,0.135,0.13,0.135,302500,,,,,
2020-02-13,Richard Branson,"Dyslexia is just a different way of thinking, not a disadvantage. Wouldn’t the world be rather boring if we were al… https://t.co/7DRJ88fmpc",22.75,24.69,22.73,23.66,21910000.0,0.135,0.135,0.13,0.135,302500,,,,,
2020-02-13,Richard Branson,It’s the words that count (not the spelling) https://t.co/WEfKrOBgdM @MadeByDyslexia https://t.co/8tYh9ZZIJ1,22.75,24.69,22.73,23.66,21910000.0,0.135,0.135,0.13,0.135,302500,,,,,
2020-02-13,Richard Branson,My top five tips to help you take on new challenges: https://t.co/ADkGsHN6Cm https://t.co/xLxdHO2QUP,22.75,24.69,22.73,23.66,21910000.0,0.135,0.135,0.13,0.135,302500,,,,,
2020-02-12,Richard Branson,".@VirginAtlantic are coming back to Cape Town, one of my favourite cities. We’re launching a new daily seasonal ser… https://t.co/v1Resgg0IQ",22.19,24.48,21.05,23.08,27810000.0,0.13,0.135,0.125,0.135,378400,,,,,
2020-02-12,Richard Branson,Congratulations to @VirginRadioUK on becoming the most listened-to commercial digital station:… https://t.co/Dc50OZF2rf,22.19,24.48,21.05,23.08,27810000.0,0.13,0.135,0.125,0.135,378400,,,,,
2020-02-12,Richard Branson,@ValaAfshar Thanks for the kind words Vala,22.19,24.48,21.05,23.08,27810000.0,0.13,0.135,0.125,0.135,378400,,,,,
2020-02-12,Richard Branson,".@Virgin is set to launch new telecoms services in Spain, an exciting moment for the #VirginFamily… https://t.co/3jIj5gTrOX",22.19,24.48,21.05,23.08,27810000.0,0.13,0.135,0.125,0.135,378400,,,,,
2020-02-12,Richard Branson,RT @VirginFest: We’re so excited we’re shouting from the rooftops! 🗣 Our lineup drops in just ONE WEEK! ONE WEEK! ONE WEEK! Set your remind…,22.19,24.48,21.05,23.08,27810000.0,0.13,0.135,0.125,0.135,378400,,,,,
2020-02-12,Richard Branson,It was really exciting to visit the @virgingalactic team at Spaceport America - the world’s first purpose-built com… https://t.co/93Y8prpT9g,22.19,24.48,21.05,23.08,27810000.0,0.13,0.135,0.125,0.135,378400,,,,,
2020-02-11,Richard Branson,How to take an entrepreneurial approach to the not-for-profit sector: https://t.co/foyFlBDYZp @HollyBranson… https://t.co/YoD2d0ORtm,21.62,22.28,20.75,21.94,16090000.0,0.14,0.14,0.13,0.13,1090000,,,,,
2020-02-11,Richard Branson,My thoughts on the @VirginAtlantic GlobalFlyer and the need for a continuous push for innovation… https://t.co/qfWgT9nkl6,21.62,22.28,20.75,21.94,16090000.0,0.14,0.14,0.13,0.13,1090000,,,,,
2020-02-11,Richard Branson,The @VirginAtlantic GlobalFlyer and a runway to net zero https://t.co/TankBtRqTL https://t.co/3lNK6njbv0,21.62,22.28,20.75,21.94,16090000.0,0.14,0.14,0.13,0.13,1090000,,,,,
2020-02-11,Richard Branson,"On this day in 1990, @TheElders' founder @NelsonMandela walked free after 27 years’ imprisonment. In today’s troubl… https://t.co/wVXosv0MQO",21.62,22.28,20.75,21.94,16090000.0,0.14,0.14,0.13,0.13,1090000,,,,,
2020-02-11,Richard Branson,"On February 11th 2006, Steve Fossett, in the @VirginAtlantic GlobalFlyer, completed the longest distance ever flown… https://t.co/9whPnoXDwR",21.62,22.28,20.75,21.94,16090000.0,0.14,0.14,0.13,0.13,1090000,,,,,
2020-02-11,Richard Branson,"Looking back at the past 44 years with my wonderful wife, Joan: https://t.co/wIthVuh9bD https://t.co/MeW23Z2td8",21.62,22.28,20.75,21.94,16090000.0,0.14,0.14,0.13,0.13,1090000,,,,,
2020-02-10,Richard Branson,"Delegation is a balancing act but when you get it right, that’s when growth happens https://t.co/evTuUk26jL https://t.co/khzQNevnNO",19.31,20.68,19.0,20.55,15270000.0,0.14,0.145,0.14,0.145,178140,,,,,
2020-02-10,Richard Branson,Inspiring to read about how learning is a learned behaviour – and we can get better at getting better:… https://t.co/dm7T3NBo6C,19.31,20.68,19.0,20.55,15270000.0,0.14,0.145,0.14,0.145,178140,,,,,
2020-02-10,Richard Branson,My five step guide on how to delegate: https://t.co/evTuUk26jL https://t.co/PUhfxFw7nJ,19.31,20.68,19.0,20.55,15270000.0,0.14,0.145,0.14,0.145,178140,,,,,
2020-02-10,Richard Branson,"Stop working ‘harder’, and start working smarter – interesting ideas in @blashbrooke’s latest – The Hard Work Myth… https://t.co/W1YEo8p5AC",19.31,20.68,19.0,20.55,15270000.0,0.14,0.145,0.14,0.145,178140,,,,,
2020-02-10,Richard Branson,Vic Whitehouse has played such an important role in the #VirginFamily story. From selling the first Virgin Mobile p… https://t.co/DgZY6WNsbd,19.31,20.68,19.0,20.55,15270000.0,0.14,0.145,0.14,0.145,178140,,,,,
2020-02-10,Richard Branson,Interesting to read about how satellite tags and tagging expeditions are crucial to protecting shark populations:… https://t.co/JHHhRpWXMt,19.31,20.68,19.0,20.55,15270000.0,0.14,0.145,0.14,0.145,178140,,,,,
2020-02-07,Richard Branson,"""It is only by understanding and respecting each other’s positions that we can hope to reach common ground and work… https://t.co/FlYfCaGabQ",18.46,19.25,18.28,18.93,7040000.0,0.145,0.145,0.14,0.14,550050,,,,,
2020-02-07,Richard Branson,"44 years ago today, I met my future wife Joan at The Manor, our recording studio. Who knew what the next four decad… https://t.co/JEQJqVPdT5",18.46,19.25,18.28,18.93,7040000.0,0.145,0.145,0.14,0.14,550050,,,,,
2020-02-07,Richard Branson,I owe a lot to my wife Joan – from inspiring the names of record-breaking albums to finding our home on Necker Isla… https://t.co/svQZVbnOuR,18.46,19.25,18.28,18.93,7040000.0,0.145,0.145,0.14,0.14,550050,,,,,
2020-02-07,Richard Branson,2020 is the year to take bold action and safeguard the ocean: https://t.co/JMahYnWpFz #ReadByRichard @oceanunite https://t.co/NI7MSZxLLY,18.46,19.25,18.28,18.93,7040000.0,0.145,0.145,0.14,0.14,550050,,,,,
2020-02-07,Richard Branson,"I often make up my mind about someone within 30 seconds of meetings them. When I met Joan 44 years ago today, it wa… https://t.co/sh3MWAJnuH",18.46,19.25,18.28,18.93,7040000.0,0.145,0.145,0.14,0.14,550050,,,,,
2020-02-07,Richard Branson,It’s nearly the weekend… Here’s some tips for trying something new https://t.co/BBbjVKwQzD https://t.co/wA9kNirUJI,18.46,19.25,18.28,18.93,7040000.0,0.145,0.145,0.14,0.14,550050,,,,,
2020-02-07,Richard Branson,"I’m often asked what the difference between having an idea and being an entrepreneur is, and how you go from one to… https://t.co/tvygnPcsF0",18.46,19.25,18.28,18.93,7040000.0,0.145,0.145,0.14,0.14,550050,,,,,
2020-02-06,Richard Branson,@Simon51Hill Thanks for tweeting Simon. Glad you’re enjoying the book,18.46,18.97,18.05,18.52,4820000.0,0.145,0.145,0.14,0.14,42690,,,,,
2020-02-06,Richard Branson,"RT @_thenewnow: Join @JahaENDFGM on International Day of Zero Tolerance for FGM in a campaign to #EndFGM, a form of gender-based violence c…",18.46,18.97,18.05,18.52,4820000.0,0.145,0.145,0.14,0.14,42690,,,,,
2020-02-06,Richard Branson,My thoughts on fighting ocean and climate risk: https://t.co/pkeyaGvkCA @oceanunite https://t.co/imnQj5vd3N,18.46,18.97,18.05,18.52,4820000.0,0.145,0.145,0.14,0.14,42690,,,,,
2020-02-06,Richard Branson,"Wonderful to visit the @VirginGalactic team at Spaceport America in New Mexico, the world’s first purpose-built com… https://t.co/PCtdhkEtdM",18.46,18.97,18.05,18.52,4820000.0,0.145,0.145,0.14,0.14,42690,,,,,
2020-02-06,Richard Branson,@DavePriceTV @VirginAtlantic Thanks Dave!,18.46,18.97,18.05,18.52,4820000.0,0.145,0.145,0.14,0.14,42690,,,,,
2020-02-06,Richard Branson,@JuniorEinsteins @vmbusiness @VirginMediaIEPR @VirginMediaIE @voompioneers Congratulations! All the best.,18.46,18.97,18.05,18.52,4820000.0,0.145,0.145,0.14,0.14,42690,,,,,
